id,side,area,mask_type,unused,resource_bytes,pixel_bytes,blitter_bytes,pixel_sha256,blitter_sha256,transparent_index_assumed
1408,16,256,0,0,530,256,268,a39ebb35b99a94f01fc1324aa11a8453f94b5e37fbbd9adb7c120ee7cfe24d93,83e7e6c04ebc58a3d5a923d925bc6c12631e8be2d76e69435cfeffd6caed0915,0
1409,16,256,0,0,542,256,280,a9825a438c012bae1d4e396a1faae77607f10212fd115d276bbda756938831fd,ab3e86b03ad2ec569fa521e4b2e341988469904bcca884efe901472c05124b67,0
1410,16,256,0,0,506,256,244,73a54bbd7069ea7d523a8c80d2a07a52e027e6b7fe0b740af553ed2174bb1a1c,24a9de0c14da58dacaad872073e2e3b924634ee25f8a8d65c3cd073dc97e5df6,0
1411,16,256,0,0,488,256,226,677e3e9f8358e8737ae2f103cdd7b422cc9c87d06390a605764b0fd1fb7742d3,7e235ef102065ddb1e0af9a0b142940ba38bf1c8601414fd535cfeec95cc43ca,0
1412,16,256,0,0,488,256,226,9c7555f5cbc4029d4a91d9655f87b75796f72b459984ce8cc2a15689d39cd2c2,10f472aead9ea52097cea156eaffbd88a5a72a76b61281712fc4198799ae418d,0
1413,16,256,0,0,480,256,218,6b26b9275d16ff4ca801e667f954ac17de8c46313b4b4e84644e15b14d23f018,6d75a98e8187e84d28169073978c3c70254785fef54eb88a1d7ef0ab239066ba,0
1414,16,256,0,0,452,256,190,08b6c00c097228927a3d6edd29f3e1967cf1d88ce132adae62953dcc5f6216d7,1ce957a4aae4eba7e5b969a328f8117069b942b274eda237a9d7a6900323632b,0
1415,16,256,0,0,440,256,178,17b077697a8073dad3bbf4c98ac4fda821b34d3797e0f827424ec0754bfaf787,60a944c8282aa7cfe429a9963ec5842f74fe7717ea23bd70c2420e4833807762,0
1416,16,256,0,0,468,256,206,10db4f2c94b7125cc9f91e68a402204f08bec52624fa97093a7b55dc193dc960,861c0f9075b1db03014a2677543962c0b0823efafc506892c50f50c3d466765a,0
1417,16,256,0,0,482,256,220,6d66aac18478d46c73960ca3bc4b12ccc578bc92b9a45c2482d4631572e625ee,20250f8b410c5929d4da1666b1eb437009edc16eae08710b92552d51a6123fd6,0
1418,16,256,0,0,488,256,226,4a1f1f0f5e68b86510595c3b4af051f7710746853c74f1b6f1f1cb45d3fde867,81713cd031b098da05ea34090308a492b6f688769345497a95d5698f70369588,0
1419,16,256,0,0,494,256,232,ab9f6f7678a12a0a30a680901bde3c92f25d09a69db2403444e3992a8c28c4ba,4aa9db151dcfcd8e7dbd0f36012542ede308cfeeacdb14600558b9aad8efc6fe,0
1420,16,256,0,0,500,256,238,3b55f7d6bfe3d498f2584d92887d1b7f0d0d08c3ba05ff83202c11af84a004ba,dd0b6ed5ca47cb101c6ffca4b21debe35bcbe321d45ca696cbeb672748298aea,0
1421,16,256,0,0,542,256,280,582f38ff02eabbd78d0c1f7fd972a33f84f41b238572fa6bd3e68e0c9eb408cb,86a2e3d2853787f9c4b7833694f449d9cbff9544235c57ac78a9ac0af0a9723b,0
1422,16,256,0,0,524,256,262,6d4dfb1cbda585b0ed4bba1d14f94d534f232095d33d4c3ca57ff2ea687208cc,8d6deb9b873d21369ff53942dc22e1509e1e6f6517bdcaa728615473bbacdc5d,0
1423,16,256,0,0,512,256,250,f8ec21c787942446c8a44ed948eeeae80a21b21f71e976aac930f12e02ab2559,3e6d4d78b3b65b3edf6e61d67898ef82108735c454b6ad95aef02eab54b3b75c,0
1424,16,256,0,0,566,256,304,c20f39fae77514f911f6cbb644193e74db59cf5fb6f8fed990e2412ad963d14e,76528bef32b20c8de3782b379d26b018462ee38fd1b8115260f7845296bf4f74,0
1425,16,256,0,0,518,256,256,4c87e6049f1b5d3e522028c8ccb3655faa09e63020aef51ada83a5b48fe602a3,41aa6b2fe0b127f95bc246e57de57d62cc610936c941ef85ebb2f41fc45a2dd3,0
1426,16,256,0,0,548,256,286,89da68657bd6bbac3a45c0e92c8d0da856e31ee138a09807272db221ab6b6079,e5258d2f4567cf39298891129a2343dbf47af889aa0cab8ff8e35625e9b8aadb,0
1427,16,256,0,0,524,256,262,fa112d1466f87c0bc39718933618ac4d733a014e75a4022eb5eb37516a936ebc,26ac0a9f0d75d6fa11b65ae677cb8c302e54437dccc5f74452e8cebca4a4bb77,0
1428,16,256,0,0,512,256,250,de8d55ef81b35e4c934d88f748a7eed69f9328bd7dfb0677f4d8a9bac43644f8,1226e29680bed6c0ad811da8722b5ab4336b62c1e791ef9cd311cfa8b6f73c9a,0
1429,16,256,0,0,482,256,220,c18c60cbda864aab226e432731b8db6c8908364f3f08c86ce4e82a882f929301,da613677b0b9facc5a79ecc8921ea1d0c24347a9e7fc727881c9e5442be52df0,0
1500,32,1024,0,0,1440,1024,410,f27d2c8e52775fce33e3a3840ba999aa87f978cf24051686824be880037f396b,4a267cff8350a9787d3d521fdb4ed802e6392ab275183f6c84faea4fade547af,0
1501,32,1024,0,0,1452,1024,422,f83512540572eccae785179939856cb51b6be303af56f0cc8e871bda9d8ca00b,48a670209e4e3120b8f818ae5befe524ecb31cd9e0c3de5e50bac9768d0a6455,0
1502,32,1024,0,0,1494,1024,464,0b758b77a292242ca0901552aca7da2aa366ec288c9abb30d34d0f92202e2f0e,70cc63d41e0183e8aa50bb1f9177c7a59bccc63c4dfa01e2440fb68df8af292f,0
1503,32,1024,0,0,1572,1024,542,9efe78ee383df5b9e14232cb7f6cf9f6bad42ac9b598605330002ee6a382275a,c4cbccb0ea194df6994090f002f1c9d0523e0d5e19e02ed95efcdde299f3e602,0
1504,32,1024,0,0,1548,1024,518,f0b832ecae73fc8d221f8f4b0e485069d8355f2e797c1ada731dc7784720e4d2,9e44f28902371d3358f9a3ed4dae06fdbefb2c8b71453573ecd389481cc21ae3,0
1505,32,1024,0,0,1626,1024,596,68cd3b5b188cbbc567dc512ac0d7b749db5989b622b2b514262737e51b240b74,41a3516aa084aaafb4d599f072fc36d9e5b50c9072cd8e23ee1ff050707fecc7,0
1506,32,1024,0,0,1626,1024,596,d2ae5f66c5c76af7841684e5d6619e87a2a37d762899bea5b8b225ef2a846abb,eb6b55db9c0329ad64a0f4473722dc207ab9914ded1e8360adbec177d87a11b1,0
1507,32,1024,0,0,1692,1024,662,8f3302c7fbe0f729c293772788b896778e1233e1b04c68620dc34d859f534c07,2ae734d61b96ce2477ffcf5afd92496cf8e0ba03fc7b4eaa1e9e653e8a54148e,0
1508,32,1024,0,0,1716,1024,686,cb9decea3e36f02079afe84e24421417bb82198ee5165d4d8d19aba656158d17,4bdec79539a1f15392ec48f0e1fc87a0d60a82487c76abad661e16d68d71baed,0
1509,32,1024,0,0,1650,1024,620,7f960c4bdbe655a78ba3b5884b47b127d6c08f1f1f12519cb98210958f6286fb,9b61583f268706dbe3b9aefe21514c301b826f1687b4e41206d1d6f462974a64,0
1510,32,1024,0,0,1638,1024,608,3c8fa0e07de144af53c000d40e7ef80627e941ced74f65bd63ffb114185cf853,99c63fd31f3064ff45c86d8ab6bb1d9d9b97e64ec935327ecbef0f6b71b11836,0
1511,32,1024,0,0,1674,1024,644,69d49f7b869923dc028fb261444071e888692d4c1c6ff52d6659ba665a96f5ce,d0a6c876cc54b2fc73d3f7fc7d6563a0ec91dd5adba8abb45ccf26088ee985db,0
1512,32,1024,0,0,1750,1024,720,24aa0bd047891b489b824b606d459e76c34f932bce8ae27afab9952ff74ba931,9238367572b03e1caffab69cf2995d6ffabecc509c966e1d378c5ac764be9180,0
1513,32,1024,0,0,1730,1024,700,6062643511cdb3504fa58aaa85df581054643283d8368d3f4c4314bd9d620a83,15ef798a8ea2a93382c183fe752db0739f9e127e89dd7c1d64877b7bcf09158f,0
1514,32,1024,0,0,1774,1024,744,9e4e69f902669d637302da681e67b84235093c21c2873361a955a92cd35a5106,00e83b96ec458b871f6fa035adac0e6a85dc0a5fb4619bef54be23a67034b760,0
1515,32,1024,0,0,1750,1024,720,67d205d631afa1c9737abe8b68eab9f33c01647f5815ae1de009aef137c18256,97b695c2ebbc3ef8b1379ad3efe72245a594de98579a4f642c65d7e7361e27ec,0
1516,32,1024,0,0,1780,1024,750,d8e38d73024d9992a2ed328d83fd97303029c2fcd73423ba113e66ced77fc0a9,5f514fbc2e7c7ef1139fe9af2ccafb8a4a9495f16df14bb7e1b97a9ea9f51b55,0
1517,32,1024,0,0,1764,1024,734,4c1c45959288dce22d97730a6b4b51688aa419bde596e2a2889f2bbf2e2c76e9,999c937877aa4fcce8f7031c70a020436e4425082e769529ad2c05ef3518796c,0
1518,32,1024,0,0,1734,1024,704,7f1b1d63e6cf12a83f974620612ba6c909610882eb7945845744b728fe420028,eab666299edd8123efb9bad67d694976afc4e31d0cbd6d1fd5a4f61d23fbe576,0
1519,32,1024,0,0,1170,1024,140,5f70bf18a086007016e948b04aed3b82103a36bea41755b6cddfaf10ace3c6ef,867c3c6f32935dfbf90926bb0a27dfe36d7b622105d24f6db3fda74c9d59cde2,0
2000,24,576,0,0,1002,576,420,62e6b619291b1e826376879f29e9bc50495154befc48c2eb8cdf12d875c9fb7e,70c527b42120e063e2277a878760aba868f28a204f9039024b89b306f5887b8b,0
2001,24,576,0,0,996,576,414,222b474764aa50b3afdf221ddcf24f063579d253e745007bbdd4876bcc38cc7f,d8bd140a997e2dc1cdce51211a0313ba0e0e310864e6db5583eec6433899b2f9,0
2002,24,576,0,0,990,576,408,5c07d75c90402f870fa61d45f691f9249e80ffd002ed20487492bf22f2a0c9f2,b1c811ea18fe2b3e70f4f11d05778b0b8eab61530740f22dec6b3971cb0f0e7b,0
2003,24,576,0,0,948,576,366,424e5b66eebb58e35bf3ded32eec42a31478d040e68bd06484fa777d7e3b144e,5caa4268e40d839f605efa9b4e405f4a2fe1d9bf2f44df92aa42dc10d29a10e4,0
2004,24,576,0,0,978,576,396,057dc3b6e96f6b00534ba494002c52e8bc15e52327a271b748cb143d2b74b667,336f288f71bb8a3b2f185cfd143e8d1dd2c282f73d8255cef9a7900aa5b34d4f,0
2005,24,576,0,0,966,576,384,df56e5c67d8afb238401da05485af4e840d0f21d8cda05c8d601248db2a1cd85,54e07849fa8285825c1588c1e526478ba75d8693646cc5fc353e425a71bda955,0
2006,24,576,0,0,1002,576,420,461ab1edff1a5275d1edf2ebf66a674eec314c8c717f18185c1c5b2e345e9beb,0b32de561045e17ae7c1a867f6efa1bfcdf427e72273ee00c1372ea53499f686,0
2007,24,576,0,0,1014,576,432,7cd46b3b97b64962f36e567ee1de4a92c967b885b9dd310667ca9cd1aef3d956,897431d5cea2cc50c198680d6213537a157fcf554ea004d007e0d3a1095105fa,0
2008,24,576,0,0,1014,576,432,91403908bc63b68b6ebb1a8104a2e457e467fd5b88d535f5eb40d537b245a70a,52e6efb5e214a644447f31c1bb39f53bdb79e334b0638b7dc9c1c680a1e2c245,0
2009,24,576,0,0,1056,576,474,eb3a129a8d72d339449261284fc8b63338e7b1393bf626fe374bcb120a90f9e9,88ff110d104372e13a914b80ac4b966f48fc5c92dec0ea2d75f12630d183462b,0
2010,24,576,0,0,1026,576,444,9fb9426e8770b05a4da65435022823eac6b0f2a6ab0c2c75c31dffeb9ee9c1c4,3f1782df3a09b46a813f91562a6931cf7212bdda03f592edddba4317e29d114d,0
2011,24,576,0,0,1032,576,450,bb1bb95d88e6724d6fb5b5c1d836fba384cb95a862a52492d3c2782cb2d04cfc,5557dacb56f2a584ebbf0c7a7b4a96b493ba1433e29f09d86ab573dc5dd0da1c,0
2012,24,576,0,0,1050,576,468,d93a19942082e590d478e49b4cd44f743f09f0360099dd07f845500fed35aba6,80264886212525c693d725c81e0f5c25c5632923b07c5188ba9384b8290c80aa,0
2013,24,576,0,0,1050,576,468,b041e52677eb9a6e29d5a94f1578bcadfb4d5d0ff1c284c74249ceeab794f51a,3628ac8567ea2dd2ceafa438faa8cb6013ea0cd70a8bc6b26f4027a966769197,0
2014,24,576,0,0,984,576,402,4bbe53c0d1c01a2ba2ed2da95d700dc7cd9be34c08ce4ea8f78fb9141b8b6a3e,bb6159eac7255ba6e6e73ba68fbe4d1a23c745da1616cfd3527c2c29b01ec771,0
2015,24,576,0,0,984,576,402,8fff94da13654c3e14de8470715758fcbef4a3f334f3e7199759d2d145db4099,4fb309a69945cb6e631d4e850b1d796b98b09108f1dc335c484a3e21b6a03f5b,0
2016,24,576,0,0,990,576,408,3c511ea7ea456404bdf1d91fb7746300aa99efc00d866c73652fc55d9b7777eb,22551f5d2fb3078a4a9c2937f894afcb25d17ed4855bb6dfd73a563a8bb06619,0
2017,24,576,0,0,1002,576,420,fcefd83660c3c2aa4e50ed626db205c0d234a0ff8e54f8cdbeda2cfcb3951685,32dab3f32681556209d1db7ddf6458c867cd945ba07caeeb77691d926a36c9eb,0
2018,24,576,0,0,1008,576,426,026f79f3af5438521210393af5ad73f2615c9677f5454d5ed7543d6083e23a2a,37f7234d1fd157cd4794ae0a852d47a908d22500500d7c8b10a2cb08a77ac75c,0
2019,24,576,0,0,996,576,414,e603bc1a163344a7bc20d71cb79c580a0b080e827233adc495ef0d05c6495bbc,b41b6e525f65bf8237245fe04b1bce14c2d7270e4b256ccde50ee6e35401f69f,0
2020,24,576,0,0,984,576,402,27fab91347131cb1205199f762fcf4eee74905ce57444aa0bb7134c604533c06,ce8c810306b56cc4ed9593d974e17058cc3e7299b3b018f4ebbbcabae3bda68a,0
2021,24,576,0,0,990,576,408,6cf4b3b3b1370cba1a6cc488a98a1526468873d7f0b9f2864bd60157d3db81c9,7804be34dbb19872d5918fda9265f5272b3c455b7c946c299128f82822ef2c50,0
2022,24,576,0,0,984,576,402,eea9bcc44f3a8700ee8531e14362a05424d1dcbe0ba7754960650f1c7a514fb4,7c5fd386c6ee267b9937c27e9f1453d2501691f5d0712d418e537ff73194f06e,0
2023,24,576,0,0,1020,576,438,fe35c0386184a7597efadae72b7d526b3e77ac7818f9ece9247c3f696dec7e8c,dc9e572882dcfdc553bc637e552d53f02d027b0decb531f25be5ff8d2d8a564d,0
2024,24,576,0,0,1026,576,444,4da63281b4a5f782ce0d351a4d0eb3b8fd17cad92f1b89aa0a7d34d652747f97,282ace34548357684f684d2d087f52a09fb7fd0cad6fe386522beb945cc3006e,0
2025,24,576,0,0,1044,576,462,c7de160757d500f6fbef78c2cc380433944e2d543fa719c7a342b000cf659501,e70099b21a128f789e3d4dc57e65e1a5fb69f94928f78d8f9043c3764da0c1f6,0
2026,24,576,0,0,1038,576,456,8f1ad0a6bf46e21e6506ee180f10dc2a8585350b665f7575dd8ad238992d0bdc,a54f1f17dbc1e6b3d6fb13d567f55f3ee69d9c1106d672201204b8d8745dcf65,0
2027,24,576,0,0,1056,576,474,ebdef61ab8ef15c91d03b72cb1814d8ce60c2f8e3b478094825756bd485a10a5,e42be5bc62be91a63faabc4d873ba08ebb4b5953b0681d49194633f3e233110d,0
2028,24,576,0,0,1062,576,480,67c2f34c5d0d386a361c97e2e7b84b87543e21cc817834ef65440c8de20c99de,0ed56de1308623d8cd007ce823ffd82d06673dd218791e8d19ac4439d8b05dbb,0
2029,24,576,0,0,1044,576,462,c64a685c9c88353d315930d18f2ca05ec758826e3cf13bdf7b3934418e4de8b6,7a18bd6ab7cb508cc759e921f0b7563e42c90fb3634e914788b15df5eb3f0638,0
2030,24,576,0,0,1038,576,456,6aa578a82d0db518529d9872a0f599f871db88d1f8b03a15da2a5c3bcb89db47,7873ac4c5bf7cbf1cfa183ebd63a7cf4b036fb64bb81ae82419344821241e7dd,0
2031,24,576,0,0,1014,576,432,0413c77a831dd5d0e6e5c5b4fb96cb93b3063592dc3634c2a7afbd6c97f61d14,437d10044eea99685e4cfad027cb57c96d783869cc8afbc1c9c03742f8f7da21,0
2100,24,576,0,0,1020,576,438,d1dc1f9bdcd041c3a4a1870c2474b9fa0a3a97942a838a86b2a31cebcecf2b18,9020075c40bf4b21e5bd5990016a420e48b6791fddd8ea5263797ec42abf296d,0
2101,24,576,0,0,1044,576,462,d70c2dd91e220dd39147570e13dc8fcd90c266e36403cc499f002876e7f0e741,331be3b41ea200efcaa1c9f9761638b86c69f405caee8b1f98c69b23bc52e9ff,0
2102,24,576,0,0,1080,576,498,16cf29241179d24a55d8b497662ce50bb18e09d2b619ec47465fe30a67ceeb04,2b26d863f0a7db3b7a8e28478f0809b5bf7ff23bce85a34ade5d14069dd90bb5,0
2103,24,576,0,0,1098,576,516,e906268805826b80242dfbb1f28780546ec83ff3a90dd7556ce29021e25fc02a,9681cfd8d3db123a9559699c56e99a00e0485e59872aa3c213e3a08d1af61b23,0
2104,24,576,0,0,1068,576,486,b088143e474cdccb2669024aa4c963c32965c9e8e15029d9eefc6fa9f78ae50d,c78c35ef3bfded71c20c42b8b9f7b7b9f9caad15c01c679c9a0280d985c01b52,0
2105,24,576,0,0,1098,576,516,706da758649f679dc2e6713cbc4eb0a8747a22a56fb7e90087225b7bf4938ea5,77e13c5209fc4680b968529f90eb205f5267948ae321dd5de0b4bbd396c3c6fb,0
2106,24,576,0,0,1080,576,498,0096e46c64e41a2d1b6d3fb4ee18c6ea33917a7921c2f666f554eded97f6240a,1c7caa055ad7ef6fad2e2e39d8546324f47a77816941be8178ec8282ad078a0f,0
2107,24,576,0,0,1076,576,494,9f4884546b81c1fc864c1aa59c1d70f84c84823fefd5d09e5678389ded4e9cfd,a63c47cabeee23d73649246ccfa45390e75ad75106fb537e0c2623ddf5cf7867,0
2108,24,576,0,0,1094,576,512,23dff11fa7ef4c58cf8c3f72f79ebb199f76c19ee0de8ef04b10e7e54d5e8eda,383e44a736cb750b1c9442b9b14359a02f821efa522f4502da9e03824bcd5bd5,0
2109,24,576,0,0,1068,576,486,ead455a3a9aa75ec33c22ac96be05f6699f03158ada577b940208f03e2fc7ddc,d3c4a30a083a542e17ac3cbb32dc4ac8f9688426b38b4ded071bfafc9861ae41,0
2110,24,576,0,0,1116,576,534,88232e383450e90620ff04cf7ecce8bb73ed4bb257018ce2250dedbc6d0cf95c,fd25f32550a5988a8b5ca9656566b2e3924df29c6577a158c995889c3dfb8027,0
2111,24,576,0,0,1062,576,480,5be322796117bed01969c88b1695de76d04e37db6355700848635187375b72c7,739477ca623e188c86e0b18f97f19059391980b9d5c41c3a4864242101bf9efa,0
2112,24,576,0,0,1050,576,468,996778ba50057f30a418833d6bc107178dd3f8aad60ff2263d3eb045475dea79,cc63bb98dd9c138735362cc75b99c1864cb1e283785cb10c648c0e2640b795ff,0
2113,24,576,0,0,1086,576,504,14b82d2d8ff28e6f491af14ec55bc6f755bca987122c2bed58036d5a379aa560,1c8eadd194095d206f426f87a6311a829f0c5f7a8fec8b3c091a56b62113708e,0
2114,24,576,0,0,1092,576,510,6d374115ab3a80875179ff6f117931f43e82c93827b5aaae53bb4043f20565a2,5b4952d1a9c56c5efbbb5cdd0db85cb48db4890e9e78f683664d90d9aaa88717,0
2115,24,576,0,0,1062,576,480,a5d785ee098615e4278d2185e2778969a46da3deeed73fe366af4e41e9b50ab1,99efd0dddffbb7eafd7b1e145a24026883221d2416b7357b9f296a459fd58507,0
2116,24,576,0,0,1068,576,486,3666ea314244e387bcb3cf4e14121f247902b46734e0021a6c12059846f76e96,4ea917e009dcf8b8b9e7699eb09b14c4f179c7786a60bfc2a1d7d9d1025da796,0
2117,24,576,0,0,1104,576,522,49676542d4598519e059fcf7922802ad091990147977e7e9b8c188845ba3799b,dc4e9d2cdf5e9dcd6c7321174c42169874496177195931df20c7fbb1e0db1cc1,0
2118,24,576,0,0,1110,576,528,bab3e959572935f196887f34915fe037d95146e95568bfdfb0a2b9c85d728892,4eaf1f9120dd359142d8af1910392cb47f4a9aad67b55fbe565927dc55dd23d6,0
2119,24,576,0,0,1098,576,516,6c5942c8f34cbef4434f0f0e5b9b53708e0aca63a5355e08caa20c197548a590,f5094bf67f12f19fc25aa0861633d863b1c5ea17fae3d0f6467adaa58c129720,0
2120,24,576,0,0,1076,576,494,d189081d1ee09be4f29e036630999dc13c25519b5cacead7fb20a0bd21b5b324,8a97913a195717552c069e3e340a601b56febfbe524c4f472b0a190cd41cfbcb,0
2121,24,576,0,0,1078,576,496,9a58583c2af636067d2a226834038f87822afdd01559663fdfd81fccb30fa89a,e0f31545e7cbc4c4ccc9febee008533d8a038cddb3528819f74172dbb3a34d53,0
2122,24,576,0,0,1104,576,522,2e2d46f835923a5db53436faaaf41bc483e462404f155814cc80f099ea6a392e,73f2dd6697d5564f6856ce4ef5dfe5681329723085e13ecc02ab89fd38537617,0
2123,24,576,0,0,1080,576,498,f4420f868a8d49a3ddc3084ee612ca081906f62e9ed26b124a4c824c6bfa8c4c,0eb08c9f521d7096b919386f71b6b8c9fe0218225e3f95a8d0f74be8a93b164d,0
3000,24,576,0,0,816,576,234,4f7f04fee0ad2e97cb675b3cd6080cd727f8a832b1bca9c0a033f200fe6efac6,dfd19d5d40d2cd74f8785e606c04a44d7130b574d028dc0ed6691663f39c72c8,0
3001,24,576,0,0,1170,576,588,851ad3cc1bd2adabea553b3e04d908b003b3ad147f485778a5bdeb921a6b771b,5481403bb186a169b3c6cbfffc4befb913ab82a70fe3bed85e17600715ea0fa8,0
3002,24,576,0,0,1236,576,654,f540d85b0ab484ad7f9c4a633b5ca06b686a3da8bbb01eedb00f0697e36f33b1,1455628d3467c0f5b7a3a07afbff47522f0736088199e15453a4b64cd4786a2f,0
3003,24,576,0,0,1326,576,744,6987725bd3852e8028aa385a820c5a8f903bdcb38176e85513723a4fe035e6ab,fd7ad7759e2e48f8660240d9cf5573a2c970f9c088916f4aad44c97942f4179e,0
3004,24,576,0,0,1282,576,700,93d6b4ada0760fc8a2823f06957a6f56c41e3e264947b1adc7d74293312ed0f0,83405748ab68e303200efd9d4dfc9f974ce2f1d3e3cd2c1e5452414472f43c38,0
3005,24,576,0,0,1184,576,602,6cc2676b503117e3317656885345aa6f15ba458dd530a420a24d5115e7d181ed,fda964264d27815e987e4513bd1a23308b3b4c4b1ccb9f74139ed6f213332407,0
3006,24,576,0,0,1136,576,554,a3ff8c9c59d3dd9f62cb0d8f2188d758b487c7043439762ae21a6f94500748e8,583e7876d65deebb19c9ce8c43b2309f40525cf7fa6597e5e3487b454b11340f,0
3007,24,576,0,0,1234,576,652,7a712f86c3e639c88b6e2468810bb6e4b1b33024a31bbeb6fdf321ea44cb1da4,377458ab090f128386698cefcf7715b8bed63a80f99c615050f70f8872be0c2b,0
3008,24,576,0,0,1266,576,684,43b39b70411b3a55a68925efa8be256c15b550f8659579fc800ea3c5c2b9f8aa,9e0ff2d65413e2009d78a709fd743177fc59ca73a5e5cb85fa642701dcc07b15,0
3009,24,576,0,0,1420,576,838,2b56aef77e6b6cc43ba7f6af1a47f1bc61d10a5a3ff475e0d4353f8f79ad013f,acdc2bf81d2e590c7128509f0c93f1ef091cce0a5eca92c75d0f163c72cf184b,0
3010,24,576,0,0,690,576,108,1a0295f4bf5986c5f74eca9153a6a4cb10b073a01a76ba4a457fd862c78966a4,fdfef33f6042745b60ff2d3f20eda6b4b9113d9688a67ed6aac1fd3f43874c5f,0
4000,32,1024,0,0,1644,1024,614,5e6787076b60ef1de23acfcb68a364ba10881b501611e868c5c7f043c05dfb8b,50ee0180f81d4ec94292aff2cacde05591473e39218981dc05cc5c5d11727c3c,0
4001,32,1024,0,0,1632,1024,602,063827bb234f64639d39dbd4d574db645a5022297a1fabbd31271258ae682665,d8468ca68f5e76633083a9769b4c97c6fffee4427fbc6ba9c61f69e1ac936bdf,0
4002,32,1024,0,0,1650,1024,620,c932477570be6a8c5bab47d5b1ed6b9743bceec5df6987e26923c239bd6d1272,f702ea452721bc555ee5aa10f724c3d8c23d51a13f17055fbcb7f3b04226559b,0
4003,32,1024,0,0,1686,1024,656,89fb2a219e8a1b0981c0b1a201a73753deb974dd21f09b8863891488ac926d65,f3b92000ad1dc2c8d55c2cd3c15d5510f7c25ce0b42d91650db37632e16ae996,0
4004,32,1024,0,0,1734,1024,704,ca37b83771050f531a14d361ccbef345bb7602e1d8ce67f65fd71f4ff22b7972,741d38f3b3dd68e817455abd6fd656d8f462b2164b49be16bb1f6170d1976f74,0
4005,32,1024,0,0,1698,1024,668,4bf0f999292c286e266108b8191312b64fe80fa13e99f76bf11234bdcb414c31,317ee20abbcc60bacbf8ad29bb27de9085edaafcef955b8aa8b5d4a0c30f50cc,0
4006,32,1024,0,0,1626,1024,596,fc9989158cbd381ddb5f820cbd5bee06a834e8de5c84e5efaa56f707c9fd115a,5387fe17a1e884a3e68f59577ca77cca17511b6dd5f3373c56b69d92742ec379,0
4007,32,1024,0,0,1686,1024,656,fd1860a5f556eff128e84cc0fd536c82ffd91dfd7b16132cdd098a4b4356d205,7340e5a0d646fcd60302bf1c4490cce73c95ff04f5b11fb16ec5ab5d842c92c7,0
4008,32,1024,0,0,1674,1024,644,b9f7e9f6b0e5f01b4736b8badc94a8f08b6994357acdb6adee9bcaf0db8277b1,1561caad284291253a80437e4c35929424b107783a20bd3578b34d85ae2202d4,0
4009,32,1024,0,0,1674,1024,644,9cf555dbd9de166d71455774178add67b591192222fb2eb1ac5650b23bfe1c79,6907e530a047842d133d7830ea49b191ecbfb786451d60c19a6c36373769a4ec,0
4010,32,1024,0,0,1674,1024,644,b4e616881bb818eaa6a41d57bc8185aecc87a804d03877b64869cf471fffd5c6,83606ea647ec2f9f1431f8da57b41ab5f6745f3aba9b1055f5e2753388d4ce07,0
4011,32,1024,0,0,1668,1024,638,862619fd72ba405fd62d4d6c7992ca9feebcd308e19ae384ece7812c0927990c,a122532bac6985ae3e110babf4fd3e6d8b30133a397dfb2611a2b80d172bd068,0
4012,32,1024,0,0,1680,1024,650,7cf7c405469d8c4f5792e8f60f5647465fea38aab79b50c01e6ee1c201eb285d,0ab54e5401d7d23ddb7844568fbf7756f46230f8a84735675724e5b53bfca3e2,0
4013,32,1024,0,0,1680,1024,650,8c3dd95b640fd41c01feb344388365c1445b1403aa4bcccb17e42798a72139f6,5e0cf7af58ceec2687409c76550a7bf6561bddc6037bef6427f7c9262f2c6ce8,0
4014,32,1024,0,0,1722,1024,692,f8b3408db3df056aac3d4727ac5fcdad80dfcdb33602d6a425c7e4f84c421f9b,a915ce30f723fa20e3bdee7d20b008a9b8970da2aa1cb9ef58e2c7975c6f8696,0
4015,32,1024,0,0,1686,1024,656,6dd07cb6d582aa6e95a55524325e1eb4019d6ed45cfeb76b71161892ec6baedf,bde5fbaace7366ae5fc3a5b7ae283a747f14c69c79fa3cc66c465438571b02bf,0
4016,32,1024,0,0,1734,1024,704,fca3af5634d2fb161bf4b7aa1efcc5aeb1dac9e697111d767e0d742a7e8b6521,8e232829abf3d97bcb1ed0e8e13e12226448ddda3fe38a5ab36fac4c394f3407,0
4017,32,1024,0,0,1686,1024,656,32764d5675b9c0404c466801f511ca90699725942e19460bf4577a080f907a89,1aa62614af26e351e9ab77a5297663a1fa3df5fd2d3bf01339692e81d0f08643,0
4018,32,1024,0,0,1638,1024,608,1c5b04534fb6f3a5399c35611a976a408cdcf99f62403f19c3afb6dcfc3f5f81,7629248379cf21bce7d74cc3c19694e264d91e7bb2036f7df9a15d9bba852d98,0
4019,32,1024,0,0,1656,1024,626,d8014939f9f9c5b9b4950af8dedadc243d472a3a26c335ccb5fcbca5958bb2d7,afbc4315a18767874a2cf2140998ff090715cbf78d0ddb8ead8bc3e2dd01be74,0
4020,32,1024,0,0,1740,1024,710,e34269a47157d7c6ca77192b4b0e8eb3bd0579a6f310e9b61998098fb0544718,8aad5347010da8ca7e43ea51063c9053111f09187f018485fa14c23dc51e59fa,0
4021,32,1024,0,0,1698,1024,668,fa96f8d904fd4605c6e2a5281dac287de451763e66c9f184b1e491e6880480f3,ac96bf0508e607b174c5398ba381aad444a47e3e527326607a80a40399e90a90,0
